"","Country","Date","X50","Y5","Y7","Y2","X5 (Estimate)","X5 (Alternative)","PerCapHouse","1","2","3","4","5","6","7"
"943","Spain","01/01/2016",46.48,NA,38.163,NA,NA,NA,NA,0.016332378,0.011064278,0.011064278,0.983667622,0.285036881,0.045310854,0.646996839
"944","Spain","01/01/2017",46.59,NA,51.899,NA,NA,NA,NA,0.016332378,0.011064278,0.011064278,0.983667622,0.285036881,0.045310854,0.646996839
"945","Sweden","01/01/1948",6.883,NA,48,NA,2257.878866,2257.878866,328.03702833067,0.33,0.33,0.392,0.67,0.22,0.158,0.292
"946","Sweden","01/01/1949",6.956,NA,41.6,NA,2297.83488,2297.83488,330.338539390454,0.33,0.33,0.392,0.67,0.22,0.158,0.292
"947","Sweden","01/01/1950",7.014,2340,43.9,NA,2340,2340,333.618477331052,0.339,0.339,0.392,0.661,0.239,0.155,0.267
"948","Sweden","01/01/1951",7.073,NA,39.8,NA,2351.645567,2351.645567,332.482053866817,0.354,0.354,0.392,0.641,0.23,0.15,0.261
"949","Sweden","01/01/1952",7.125,NA,44.7,NA,2367.997491,2367.997491,332.350525052632,0.396,0.396,0.392,0.604,0.16,0.176,0.268
"950","Sweden","01/01/1953",7.171,NA,51.9,NA,2391.264879,2391.264879,333.463237902663,0.387,0.387,0.392,0.613,0.164,0.206,0.243
"951","Sweden","01/01/1954",7.213,NA,58.2,2.3,2420.583298,2420.583298,335.586205185082,0.322,0.322,0.392,0.678,0.202,0.247,0.229
"952","Sweden","01/01/1955",7.262,NA,57,2.6,2448.401716,2448.401716,337.152535940512,0.307,0.307,0.392,0.693,0.255,0.203,0.235
"953","Sweden","01/01/1956",7.316,NA,56.9,2.8,2475.920135,2475.920135,338.425387506834,0.303,0.303,0.392,0.697,0.241,0.252,0.204
"954","Sweden","01/01/1957",7.367,NA,64.5,3.2,2510.638554,2510.638554,340.795242839691,0.301,0.301,0.392,0.699,0.217,0.272,0.21
"955","Sweden","01/01/1958",7.409,NA,62.225,4.2,2542.081973,2542.081973,343.107298285869,0.304,0.304,0.392,0.696,0.243,0.278,0.175
"956","Sweden","01/01/1959",7.446,NA,69.318,5.7,2579.118392,2579.118392,346.376362073597,0.275,0.275,0.392,0.725,0.234,0.316,0.175
"957","Sweden","01/01/1960",7.48,NA,68.293,6.9,2613.929811,2613.929811,349.455857085561,0.311,0.311,0.392,0.689,0.222,0.295,0.172
"958","Sweden","01/01/1961",7.52,NA,73.778,7.1,2654.02623,2654.02623,352.929019946809,0.317,0.317,0.392,0.683,0.24,0.27,0.173
"959","Sweden","01/01/1962",7.562,NA,75.124,8,2694.568649,2694.568649,356.330157233536,0.32,0.32,0.392,0.681,0.438,0.243,0.173
"960","Sweden","01/01/1963",7.604,NA,81.4,8.8,2740.587068,2740.587068,360.413870068385,0.351,0.351,0.392,0.65,0.402,0.248,0.173
"961","Sweden","01/01/1964",7.661,NA,87.167,10.7,2790.472487,2790.472487,364.243895966584,0.361,0.361,0.392,0.636,0.393,0.243,0.173
"962","Sweden","01/01/1965",7.734,NA,96.843,10.1,2850.633905,2850.633905,368.584678691492,0.411,0.411,0.392,0.589,0.367,0.222,0.173
"963","Sweden","01/01/1966",7.808,NA,89.361,9.3,2904.113324,2904.113324,371.940743340164,0.428,0.428,0.392,0.573,0.375,0.198,0.173
"964","Sweden","01/01/1967",7.869,NA,100.213,10.2,2967.544743,2967.544743,377.118406786123,0.442,0.05,0.392,0.558,0.361,0.197,0.173
"965","Sweden","01/01/1968",7.91,NA,106.2,11,3036.163162,3036.163162,383.838579266751,0.443,0.054,0.389,0.557,0.364,0.193,0.173
"966","Sweden","01/01/1969",7.97,NA,109.1,10.5,3108.181581,3108.181581,389.985141907152,0.444,0.052,0.392,0.556,0.387,0.169,0.173
"967","Sweden","01/01/1970",8.04,3181,109.8,10.4,3181,3181,395.646766169154,0.426,0.043,0.383,0.574,0.418,0.156,0.173
"968","Sweden","01/01/1971",8.1,NA,107.2,10,3256.183333,3256.183333,401.997942345679,0.459,0.037,0.422,0.535,0.39,0.145,0.173
"969","Sweden","01/01/1972",8.12,NA,104,8.4,3329.766667,3329.766667,410.069786576355,0.444,0.037,0.407,0.556,0.437,0.119,0.173
"970","Sweden","01/01/1973",8.14,NA,97.5,8.7,3396.55,3396.55,417.266584766585,0.396,0.017,0.379,0.603,0.503,0.1,0.173
"971","Sweden","01/01/1974",8.16,NA,85.3,6.4,3453.433333,3453.433333,423.214869240196,0.323,0.02,0.303,0.673,0.585,0.088,0.173
"972","Sweden","01/01/1975",8.2,NA,74.5,5.5,3500.416667,3500.416667,426.880081341463,0.271,0.012,0.259,0.728,0.682,0.046,0.173
"973","Sweden","01/01/1976",8.22,3529.8,55.8,4.4,3529.8,3529.8,429.416058394161,0.215,0.017,0.198,0.785,0.716,0.069,0.173
"974","Sweden","01/01/1977",8.25,NA,54.9,5,3573.125345,3573.125345,433.106102424242,0.185,0.016,0.169,0.815,0.718,0.097,0.173
"975","Sweden","01/01/1978",8.28,NA,53.8,4.1,3616.250691,3616.250691,436.745252536232,0.206,0.015,0.191,0.804,0.7,0.104,0.173
"976","Sweden","01/01/1979",8.29,NA,55.5,3.9,3661.276036,3661.276036,441.649702774427,0.228,0.019,0.209,0.772,0.671,0.111,0.173
"977","Sweden","01/01/1980",8.31,NA,51.4,NA,3702.489489,3702.489489,445.546268231047,0.216,0.0233,0.1926,0.784,0.642,0.142,0.0584
"978","Sweden","01/01/1981",8.32,NA,51.6,NA,3743.888889,3743.888889,449.9866453125,0.2616,0.0174,0.2442,0.7384,0.5775,0.1609,0.0581
"979","Sweden","01/01/1982",8.33,NA,45.1,NA,3779.245045,3779.245045,453.690881752701,0.2971,0.02,0.2772,0.7029,0.5033,0.1996,0.0665
"980","Sweden","01/01/1983",8.33,NA,43.4,NA,3813.020661,3813.020661,457.74557755102,0.2696,0.023,0.2465,0.7304,0.4378,0.2926,0.0691
"981","Sweden","01/01/1984",8.34,NA,35,NA,3838.986547,3838.986547,460.310137529976,0.2657,0.0229,0.2429,0.7343,0.46,0.2743,0.0857
"982","Sweden","01/01/1985",8.35,3863,32.9,NA,3863,3863,462.634730538922,0.2818,0.0242,0.2576,0.7182,0.4242,0.2939,0.0909
"983","Sweden","01/01/1986",8.37,NA,28.8,NA,3886.139838,3886.139838,464.293887455197,0.2917,0.0174,0.2708,0.7083,0.4306,0.2813,0.1042
"984","Sweden","01/01/1987",8.4,NA,30.9,NA,3911.232108,3911.232108,465.62287,0.288,0.0194,0.2718,0.712,0.3916,0.3204,0.0971
"985","Sweden","01/01/1988",8.44,NA,40.6,NA,3945.342757,3945.342757,467.457672630332,0.2889,0.0222,0.2667,0.7111,0.3901,0.321,0.0741
"986","Sweden","01/01/1989",8.49,NA,50,0.632,3991.074378,3991.074378,470.091210600707,0.265139655,0.0197206895,0.254039655,0.734860345,0.419187931,0.315672414,0.211556505
"987","Sweden","01/01/1990",8.57,4044.768,58,0.67,4044.768,4044.768,471.968261376896,0.24137931,0.017241379,0.24137931,0.75862069,0.448275862,0.310344828,0.34901301
"988","Sweden","01/01/1991",8.617,3904.4,67,0.719,3904.4,4111.049,453.104328652663,0.237164728,0.012259666,0.224905062,0.762835272,0.268656716,0.276365757,0.486469515
"989","Sweden","01/01/1992",8.668,4044,57,0.479,4044,4167.57,466.543608675588,0.273504423,0.02470385,0.248800572,0.726495577,0.438596491,0.293916502,0.432579075
"990","Sweden","01/01/1993",8.719,4044,35.088,0.846,4044,4201.812,463.814657644225,0.319567943,0.044744642,0.274823301,0.680432057,0.342857143,0.333675331,0.346756726
"991","Sweden","01/01/1994",8.781,4222.875,21.63,1.491,4222.875,4222.875,480.910488554834,0.40443828,0.121775312,0.282662968,0.59556172,0.342857143,0.216366158,0.379195562
"992","Sweden","01/01/1995",8.827,4234.838,12.68,2.458,4234.838,4234.838,479.759601223519,0.380186149,0.120839249,0.2593469,0.619813851,0.342857143,0.112636062,0.507177788
"993","Sweden","01/01/1996",8.841,4250.179,13.085,2.612,4250.179,4250.179,480.735097839611,0.303630111,0.099885365,0.203744746,0.696369889,0.342857143,0.183721819,0.51264807
"994","Sweden","01/01/1997",8.846,4261.882,13,3.583,4261.882,4261.882,481.786344110332,0.271930499,0.048666103,0.223264396,0.728069501,0.342857143,0.239640194,0.488429307
"995","Sweden","01/01/1998",8.851,4273.036,11.46,3.025,4273.036,4273.036,482.774375776748,0.233004625,0.068505105,0.16449952,0.766995375,0.342857143,0.273409547,0.493585828
"996","Sweden","01/01/1999",8.858,4284.337,11.712,3.608,4284.337,4284.337,483.668661097313,0.216786202,0.056267077,0.160519126,0.783213798,0.342857143,0.323172814,0.460040984
"997","Sweden","01/01/2000",8.872,4295.73,12.984,4.616,4295.73,4295.73,484.189585211903,0.184765866,0.061075169,0.123690696,0.815234134,0.342857143,0.305606901,0.509627234
"998","Sweden","01/01/2001",8.896,4310.171,15.411,3.829,4310.171,4310.171,484.506632194245,0.170592434,0.034196353,0.136396081,0.829407566,0.342857143,0.270975277,0.558432289
"999","Sweden","01/01/2002",8.925,4331.762,19.941,2.087,4331.762,4331.762,485.351484593837,0.20510506,0.04277619,0.16232887,0.79489494,0.342857143,0.28408806,0.51080688
"1000","Sweden","01/01/2003",8.958,4354.125,19.986,1.494,4354.125,4354.125,486.059946416611,0.217652357,0.034374062,0.183278295,0.782347643,0.342857143,0.280896628,0.501451016
"1001","Sweden","01/01/2004",8.994,4382.521,25.283,1.348,4382.521,4382.521,487.27162552813,0.214808369,0.033461219,0.18134715,0.785191631,0.342857143,0.258711387,0.526480244
"1002","Sweden","01/01/2005",9.03,4407.248,23.068,1.768,4407.248,4407.248,488.067331118494,0.177605341,0.023972603,0.153632738,0.822394659,0.342857143,0.273669152,0.548725507
"1003","Sweden","01/01/2006",9.081,4439.267,29.832,1.867,4439.267,4439.267,488.852218918621,0.186175918,0.016023062,0.170152856,0.813824082,0.342857143,0.318651113,0.495172969
"1004","Sweden","01/01/2007",9.148,4473.356,30.527,0.952,4473.356,4473.356,488.998250983822,0.176630524,0.012153176,0.164477348,0.823369476,0.342857143,0.349592164,0.473777312
"1005","Sweden","01/01/2008",9.22,4506.793,32.021,0.893,4506.793,4506.793,488.806182212581,0.127229006,0.01324131,0.113987696,0.872770994,0.342857143,0.33671653,0.536054464
"1006","Sweden","01/01/2009",9.299,4530.576,22.821,0.487,4530.576,4530.576,487.211097967523,0.168616625,0.021427632,0.147188993,0.831383375,0.342857143,0.362604619,0.468778756
"1007","Sweden","01/01/2010",9.378,4551.433,19.5,0.495,4551.433,4551.433,485.330880784816,0.145692308,0.016666667,0.129025641,0.854307692,0.342857143,0.29625641,0.558051282
"1008","Sweden","01/01/2011",9.449,4572.564,20.064,0.768,4572.564,4572.564,483.920414858715,0.149571372,0.028957337,0.120614035,0.850428628,0.342857143,0.352820973,0.497607656
"1009","Sweden","01/01/2012",9.519,4599.786,25.993,0.566,4599.786,4599.786,483.221556886228,0.148578463,0.027238103,0.121340361,0.851421537,0.342857143,0.349901897,0.50151964
"1010","Sweden","01/01/2013",9.6,4633.678,29.225,0.826,4633.678,4633.678,482.674791666667,0.17245509,0.017656116,0.154798973,0.82754491,0.342857143,0.367835757,0.459709153
"1011","Sweden","01/01/2014",9.696,4669.081,29.164,0.468,4669.081,4669.081,481.547132838284,0.158551639,0,0.158551639,0.841448361,0.342857143,0.841448361,0
"1012","Sweden","01/01/2015",9.799,4716.568,34.603,0.739,4716.568,4716.568,481.331564445352,0.189665636,0,0.189665636,0.810334364,0.342857143,0.810334364,0
"1013","Sweden","01/01/2016",9.923,4795.717,42.441,0.463,4795.717,4795.717,483.293056535322,0.156004807,0,0.156004807,0.843995193,0.342857143,0.843995193,0
"1014","Sweden","01/01/2017",10.06,4859.252,48.227,0.449,4859.252,4859.252,483.02703777336,0.178302611,0,0.178302611,0.821697389,0.342857143,0.821697389,0
"1015","Sweden","01/01/2018",10.18,4924.792,54.876,0.54,4924.792,4924.792,483.771316306483,0.153546177,0,0.153546177,0.846453823,0.342857143,0.846453823,0
"1016","Sweden","01/01/2019",10.28,4978.239,55.659,0.658,4978.239,4978.239,484.264494163424,0.180887188,0,0.180887188,0.819112812,0.342857143,0.819112812,0
"1017","Sweden","01/01/2020",10.35,5037.444,NA,NA,5037.444,5037.444,486.709565217391,0.170367876,0,0.170367876,0.829632124,0.342857143,0.829632124,0
"1018","Sweden","01/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","Switzerland","01/01/1948",4.582,NA,22,NA,1249.459459,1249.459459,272.688664120471,0.031,0.031,NA,0.52,0.336,0.449,0.184
"1020","Switzerland","01/01/1949",4.64,NA,17.1,NA,1265.481081,1265.481081,272.732991594828,0.035,0.035,NA,0.552,0.328,0.413,0.224
"1021","Switzerland","01/01/1950",4.694,1286,21.9,NA,1286,1286,273.966766084363,0.018,0.018,NA,0.608,0.362,0.374,0.246
"1022","Switzerland","01/01/1951",4.749,NA,26.8,NA,1309.95052,1309.95052,275.837127816382,0.006,0.006,NA,0.764,0.473,0.23,0.291
"1023","Switzerland","01/01/1952",4.815,NA,24.6,NA,1331.839778,1331.839778,276.602238421599,0.012,0.012,NA,0.818,0.426,0.17,0.392
"1024","Switzerland","01/01/1953",4.877,NA,26.2,NA,1355.228136,1355.228136,277.881512405167,0.006,0.006,NA,0.835,0.45,0.159,0.385
"1025","Switzerland","01/01/1954",4.927,NA,32.3,NA,1384.331809,1384.331809,280.968501928151,0.014,0.014,NA,0.869,0.486,0.117,0.383
"1026","Switzerland","01/01/1955",4.977,NA,35.1,NA,1416.058905,1416.058905,284.520575647981,0.016,0.016,NA,0.874,0.485,0.11,0.389
"1027","Switzerland","01/01/1956",5.039,NA,35,NA,1447.692308,1447.692308,287.297540781901,0.01,0.01,NA,0.895,0.456,0.095,0.439
"1028","Switzerland","01/01/1957",5.117,NA,34.8,NA,1479.138323,1479.138323,289.063576900528,0.021,0.021,NA,0.882,0.442,0.097,0.44
"1029","Switzerland","01/01/1958",5.199,NA,26.1,NA,1502.432987,1502.432987,288.984994614349,0.032,0.032,NA,0.862,0.489,0.106,0.373
"1030","Switzerland","01/01/1959",5.259,NA,35.7,NA,1534.722245,1534.722245,291.827770488686,0.038,0.038,NA,0.809,0.462,0.153,0.347
"1031","Switzerland","01/01/1960",5.362,NA,50.5,NA,1580.87817,1580.87817,294.829945915703,0.026,0.026,NA,0.848,0.471,0.126,0.377
"1032","Switzerland","01/01/1961",5.496,NA,55.5,3.5,1631.71878,1631.71878,296.892063318777,0.008,0.008,NA,0.882,0.501,0.11,0.381
"1033","Switzerland","01/01/1962",5.66,NA,57.6,3.7,1684.45939,1684.45939,297.607666077738,0.021,0.021,NA,0.875,0.476,0.104,0.399
"1034","Switzerland","01/01/1963",5.77,1733.9,54.3,3.7,1733.9,1733.9,300.50259965338,0.021,0.021,NA,0.885,0.47,0.094,0.415
"1035","Switzerland","01/01/1964",5.874,1787.5,56.8,3.2,1787.5,1787.5,304.307116104869,0.026,0.026,NA,0.862,0.503,0.112,0.359
"1036","Switzerland","01/01/1965",5.945,NA,59.9,2.4,1845.033333,1845.033333,310.350434482759,0.027,0.027,NA,0.854,0.45,0.119,0.404
"1037","Switzerland","01/01/1966",5.999,NA,57.7,2.6,1900.166667,1900.166667,316.747235705951,0.033,0.033,NA,0.856,0.437,0.111,0.419
"1038","Switzerland","01/01/1967",6.05,1954.5,57.5,3.2,1954.5,1954.5,323.057851239669,0.036,0.036,NA,0.808,0.421,0.156,0.387
"1039","Switzerland","01/01/1968",6.147,2005.8,55.2,3.9,2005.8,2005.8,326.30551488531,0.038,0.038,NA,0.824,0.434,0.138,0.39
"1040","Switzerland","01/01/1969",6.224,2060.4,59.2,4.5,2060.4,2060.4,331.041131105398,0.043,0.043,NA,0.829,0.449,0.128,0.38
"1041","Switzerland","01/01/1970",6.19,2122,65.6,4,2122,2122,342.81098546042,0.025,0.025,NA,0.838,0.441,0.137,0.39
"1042","Switzerland","01/01/1971",6.23,2181.6,67.3,4.7,2181.6,2181.6,350.176565008026,0.019,0.019,NA,0.874,0.445,0.106,0.429
"1043","Switzerland","01/01/1972",6.39,NA,74.6,3.4,2281.2,2281.2,356.995305164319,0.035,0.035,NA,0.85,0.458,0.115,0.392
"1044","Switzerland","01/01/1973",6.43,2392.3,85.3,2.6,2392.3,2392.3,372.052877138414,0.043,0.043,NA,0.815,0.42,0.142,0.395
"1045","Switzerland","01/01/1974",6.44,2466.6,76.6,2.3,2466.6,2466.6,383.012422360248,0.033,0.033,NA,0.858,0.421,0.109,0.438
"1046","Switzerland","01/01/1975",6.4,2521.8,57.7,2.5,2521.8,2521.8,394.03125,0.052,0.052,NA,0.832,0.386,0.116,0.446
"1047","Switzerland","01/01/1976",6.35,2556,36.9,2.8,2556,2556,402.51968503937,0.061,0.061,NA,0.819,0.454,0.15,0.395
"1048","Switzerland","01/01/1977",6.35,2588.3,34.8,2.4,2588.3,2588.3,407.606299212598,0.055,0.055,NA,0.995,0.524,0.085,0.558
"1049","Switzerland","01/01/1978",6.34,2622.7,36.9,2.5,2622.7,2622.7,413.675078864353,0.046,0.046,NA,0.855,0.55,0.099,0.555
"1050","Switzerland","01/01/1979",6.33,2660,39.6,2.7,2660,2660,420.221169036335,0.102,0.046,NA,0.898,0.557,0.086,0.551
"1051","Switzerland","01/01/1980",6.39,2699.8,42.9,2.7,2699.8,2699.8,422.503912363067,0.02255453,0.046,NA,0.97744547,0.561636087,0.067911055,0.3463
"1052","Switzerland","01/01/1981",6.43,2743,45.7,2.5,2743,2743,426.594090202177,0.022671607,0.046,NA,0.977328393,0.520913145,0.076022106,0.3805
"1053","Switzerland","01/01/1982",6.47,2787.4,46.3,1.9,2787.4,2787.4,430.819165378671,0.016868365,0.046,NA,0.983131635,0.508836547,0.075830264,0.3994
"1054","Switzerland","01/01/1983",6.51,2833,44.7,2,2833,2833,435.176651305684,0.021346576,0.046,NA,0.978653424,0.468205856,0.097510641,0.4131
"1055","Switzerland","01/01/1984",6.44,2879.5,48.2,1.7,2879.5,2879.5,447.127329192547,0.031394248,0.046,NA,0.968605752,0.465765179,0.087347615,0.4155
"1056","Switzerland","01/01/1985",6.46,2925.2,47.5,1.8,2925.2,2925.2,452.8173374613,0.030117517,0.046,NA,0.969882483,0.43468898,0.108041592,0.4277
"1057","Switzerland","01/01/1986",6.5,2969,46.2,2,2969,2969,456.769230769231,0.030289418,0.046,NA,0.969710582,0.484309825,0.079541808,0.4084
"1058","Switzerland","01/01/1987",6.55,3011,43.6,2,3011,3011,459.69465648855,0.023817938,0.046,NA,0.976182062,0.509682663,0.088981553,0.3781
"1059","Switzerland","01/01/1988",6.59,3054,44.9,2,3054,3054,463.429438543247,0.033538309,0.046,NA,0.966461691,0.495582414,0.082979926,0.3901
"1060","Switzerland","01/01/1989",6.65,NA,45,2,3098.26,3098.26,465.903759398496,0.02422616,0.046,NA,0.97577384,0.501433718,0.088927285,0.3617166665
"1061","Switzerland","01/01/1990",6.71,3140,42.48,2,3140,3140,467.95827123696,0.033381056,0.046,NA,0.966618944,0.535038806,0.097581192,0.333333333
"1062","Switzerland","01/01/1991",6.8,3180,37.597,2,3180,3180,467.647058823529,0.049585803,0.046,NA,0.950414197,0.505241255,0.097993797,0.30477689075
"1063","Switzerland","01/01/1992",6.875,NA,35.422,1.5,3235.171,3235.171,470.570327272727,0.040624508,0.046,NA,0.959375492,0.4914661,0.095996539,0.2762204485
"1064","Switzerland","01/01/1993",6.938,3290,34.58,1,3290,3290,474.200057653502,0.060044625,0.046,NA,0.939955375,0.451988206,0.134791617,0.24766400625
"1065","Switzerland","01/01/1994",6.994,3340,47.107,2,3340,3340,477.552187589362,0.025643747,0.008547916,NA,0.974356253,0.393041374,0.039229838,0.219107564
"1066","Switzerland","01/01/1995",7.041,3389.9,49.4,1.4,3389.9,3389.9,481.451498366709,0.020008652,0.006669551,NA,0.979991348,0.399134761,0.050811162,0.228358209
"1067","Switzerland","01/01/1996",7.072,3434.1,41.988,1.4,3434.1,3434.1,485.591063348416,0.016957226,0.005652409,NA,0.983042774,0.382799848,0.041511861,0.23099457
"1068","Switzerland","01/01/1997",7.089,3472.4,38.24,NA,3472.4,3472.4,489.829313020172,0.018770335,0.006256778,NA,0.981229665,0.409749451,0.038764217,0.211729373
"1069","Switzerland","01/01/1998",7.11,3507.5,35.17,1.4,3507.5,3507.5,493.319268635724,0.016867256,0.005622419,NA,0.983132744,0.429744471,0.031333373,0.207135234
"1070","Switzerland","01/01/1999",7.144,NA,33.108,1.267,3538.7685,3538.7685,495.348334266517,0.012897185,0.004299062,NA,0.987102815,0.456747614,0.022502114,0.185408361
"1071","Switzerland","01/01/2000",7.184,3569.181,32.214,1.229,3569.181,3569.181,496.823635857461,0.013348234,0.004449411,NA,0.986651766,0.461538462,0.020053393,0.191174645
"1072","Switzerland","01/01/2001",7.23,NA,28.873,1.299,3611.7742,3611.7742,499.553831258644,0.017490389,0.00583013,NA,0.982509611,0.452013992,0.026737783,0.1893984
"1073","Switzerland","01/01/2002",7.285,NA,28.644,1.09,3654.3474,3654.3474,501.626273164036,0.007540846,0.002513615,NA,0.992459154,0.438311688,0.031315459,0.196725318
"1074","Switzerland","01/01/2003",7.339,NA,32.096,1.328,3700.1346,3700.1346,504.17421992097,0.009658524,0.003219508,NA,0.990341476,0.440272931,0.026078016,0.187780409
"1075","Switzerland","01/01/2004",7.39,NA,36.935,2.339,3749.7498,3749.7498,507.408633288227,0.012102342,0.004034114,NA,0.987897658,0.422444836,0.020360092,0.190198998
"1076","Switzerland","01/01/2005",7.437,NA,37.958,2.318,3800.409,3800.409,511.013715207745,0.007587333,0.002529111,NA,0.992412667,0.427656884,0.02292007,0.185573529
"1077","Switzerland","01/01/2006",7.484,NA,41.989,2.541,3854.8762,3854.8762,515.082335649385,0.002881707,0.000960569,NA,0.997118293,0.398509133,0.029984043,0.200385815
"1078","Switzerland","01/01/2007",7.551,NA,42.915,2.715,3910.0954,3910.0954,517.824844391471,0.011534429,0.00384481,NA,0.988465571,0.378236048,0.033857626,0.196726086
"1079","Switzerland","01/01/2008",7.648,NA,44.191,2.585,3966.7206,3966.7206,518.661166317992,0.009187391,0.003062464,NA,0.990812609,0.382747618,0.02622706,0.189110905
"1080","Switzerland","01/01/2009",7.744,NA,39.733,3.459,4018.0138,4018.0138,518.855087809917,0.006594015,0.002198005,NA,0.993405985,0.367603755,0.029547228,0.191515868
"1081","Switzerland","01/01/2010",7.825,4079.06,48.075,2.048,4079.06,4079.06,521.285623003195,0.009007151,0.003002384,NA,0.990992849,0.35276861,0.027709021,0.204551705
"1082","Switzerland","01/01/2011",7.912,4131.342,51.354,2.199,4131.342,4131.342,522.161526794742,0.010535464,0.003511821,NA,0.989464536,0.334993853,0.04144232,0.207508373
"1083","Switzerland","01/01/2012",7.997,4177.521,49.843,2.611,4177.521,4177.521,522.386019757409,0.018846768,0.006282256,NA,0.981153232,0.338245121,0.039800206,0.209256889
"1084","Switzerland","01/01/2013",8.089,4234.906,48.33,2.783,4234.906,4234.906,523.53887996044,0.013873939,0.004624646,NA,0.986126061,0.317446079,0.035960611,0.210451302
"1085","Switzerland","01/01/2014",8.189,4289.428,57.003,3.671,4289.428,4289.428,523.803639027964,0.015682844,0.005227615,NA,0.984317156,0.30454416,0.035067735,0.197327204
"1086","Switzerland","01/01/2015",8.282,4351.846,56.165,3.491,4351.846,4351.846,525.458343395315,0.023227798,0.007742599,NA,0.976772202,0.295128562,0.044799157,0.219534691
"1087","Switzerland","01/01/2016",8.373,4420.829,53.126,3.772,4420.829,4420.829,527.986265376806,0.014740362,0.004913454,NA,0.985259638,0.287369797,0.028269977,0.215599416
"1088","Switzerland","01/01/2017",8.452,4469.498,NA,3.793,4469.498,4469.498,528.80951254141,0.024457767,0.008152589,NA,0.975542233,0.288294927,0.037981238,0.219771356
"1089","Switzerland","01/01/2018",8.514,4528.902,NA,3.707,4528.902,4528.902,531.935870331219,0.027707288,0.009235763,NA,0.972292712,0.272843475,0.045094833,0.244102333
"1090","Switzerland","01/01/2019",8.575,4582.272,NA,3.884,4582.272,4582.272,534.375743440233,0.02364634,0.007882113,NA,0.97635366,0.269468889,0.051640957,0.247572212
"1091","Switzerland","01/01/2020",8.637,4637.174,NA,4.34,4637.174,4637.174,536.896376056501,0.031917914,0.010639305,NA,0.968082086,0.258020035,0.023705236,0.241320923
"1092","Switzerland","01/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","Unitedkingdom","01/01/1948",50.06,13454.6,260.9,NA,13454.6,13454.6,268.769476628046,0.782,0.764,0.018,0.218,0.218,0.083204134,NA
"1094","Unitedkingdom","01/01/1949",50.36,13664.6,220,10,13664.6,13664.6,271.338363780778,0.819,0.79,0.029,0.181,0.181,0.083204134,NA
"1095","Unitedkingdom","01/01/1950",50.32,13869.3,214.7,10,13869.3,13869.3,275.622019077901,0.822,0.788,0.034,0.178,0.178,0.083204134,NA
"1096","Unitedkingdom","01/01/1951",50.3,14094,209.4,14,14094,14094,280.198807157058,0.847,0.799,0.048,0.153,0.153,0.083204134,NA
"1097","Unitedkingdom","01/01/1952",50.44,NA,254.5,14,14387.63333,14387.63333,285.242532315623,0.833,0.784,0.049,0.167,0.167,0.083204134,NA
"1098","Unitedkingdom","01/01/1953",50.61,NA,330.4,14,14757.16667,14757.16667,291.585984390437,0.794,0.742,0.052,0.206,0.206,0.083204134,NA
"1099","Unitedkingdom","01/01/1954",50.78,15128,356.7,39,15128,15128,297.912564001575,0.734,0.672,0.062,0.266,0.266,0.083204134,NA
"1100","Unitedkingdom","01/01/1955",50.97,15418,328.6,55,15418,15418,302.491661761821,0.634,0.598,0.036,0.366,0.366,0.083204134,NA
"1101","Unitedkingdom","01/01/1956",51.21,15682,310,65,15682,15682,306.229252099199,0.589,0.555,0.034,0.411,0.411,0.083204134,NA
"1102","Unitedkingdom","01/01/1957",51.46,15933,310,76,15933,15933,309.619121647882,0.581,0.551,0.03,0.419,0.419,0.083204134,NA
"1103","Unitedkingdom","01/01/1958",51.65,15933,281.4,85,15933,15933,308.480154888674,0.532,0.514,0.018,0.468,0.468,0.083204134,NA
"1104","Unitedkingdom","01/01/1959",51.96,16147,284.4,90,16147,16147,310.758275596613,0.456,0.442,0.014,0.544,0.544,0.083204134,NA
"1105","Unitedkingdom","01/01/1960",52.37,16593,307.3,90,16593,16593,316.841703265228,0.437,0.422,0.015,0.563,0.563,0.083204134,NA
"1106","Unitedkingdom","01/01/1961",52.82,16823,310.7,95,16823,16823,318.496781522151,0.399,0.378,0.021,0.601,0.601,0.083204134,NA
"1107","Unitedkingdom","01/01/1962",53.34,17057,321.6,99,17057,17057,319.778777652793,0.424,0.403,0.021,0.576,0.576,0.083204134,NA
"1108","Unitedkingdom","01/01/1963",53.68,17286,315.4,108,17286,17286,322.019374068554,0.419,0.4,0.019,0.581,0.581,0.083204134,NA
"1109","Unitedkingdom","01/01/1964",54.07,17582,392.5,108,17582,17582,325.171074533013,0.42,0.402,0.018,0.58,0.58,0.083204134,NA
"1110","Unitedkingdom","01/01/1965",54.44,17783.5,398.4,110.7,17783.5,17783.5,326.662380602498,0.44,0.417,0.023,0.56,0.56,0.083204134,NA
"1111","Unitedkingdom","01/01/1966",54.74,18078.7,402.5,119.8,18078.7,18078.7,330.264888564121,0.47,0.444,0.026,0.53,0.53,0.083204134,NA
"1112","Unitedkingdom","01/01/1967",55.07,18367.8,419.9,130.8,18367.8,18367.8,333.535500272381,0.506,0.479,0.027,0.493,0.493,0.083204134,NA
